ligand_id,mean_E_44,admet_toxic_burden,local_interval_width_90,local_neff,pred_lgld50_plain
12375,-7.697727272727272,2.7577551007270813,1.2090772052033092,614.1083340483378,3.80507895634248
12376,-8.568181818181817,2.6956931352615356,1.2092784498491262,501.1399165333333,3.7963637108290893
12378,-7.253488372093021,2.703749895095825,1.2090772052033092,642.3123569158985,3.7845464177836114
12379,-7.031818181818181,2.6657018661499023,1.2092784498491262,647.3287049897526,3.9233433533599573
12380,-8.172093023255815,2.6537068486213684,1.2090772052033092,557.1482081216222,3.755623152702608
12381,-7.251162790697676,2.7340973019599915,1.2090772052033092,632.7326359628307,3.8509641003382313
12382,-8.225581395348836,2.6445645093917847,1.2090772052033092,566.1821032748201,3.8771692825934747
12383,-7.954545454545454,2.537848472595215,1.2090772052033092,642.69634426974,3.9151968605930416
12384,-6.954545454545454,2.8139060735702515,1.1729570889857834,553.011589593819,3.971629180899555
12385,-7.827272727272725,2.7424583435058594,1.1729570889857834,534.2174326599355,3.990920001044128
12386,-7.8977272727272725,2.664524495601654,1.2092784498491262,640.7956680714574,3.9440553176612205
12387,-8.477272727272728,2.7329293489456177,1.2090772052033092,494.09987490890603,3.780852907531235
12392,-7.109090909090912,1.4703213721513748,1.513336576712657,566.226061586798,3.4888783111166504
12393,-6.484090909090909,1.330062173306942,1.646924957258241,723.1282792333807,2.890622851517863
12395,-8.076744186046511,2.622770667076111,1.2092784498491262,621.659316322726,3.245598118910121
12402,-8.129629629629632,0.5597632601857184,1.7269253495942092,221.67011842470393,4.564875692437036
12420,-6.772093023255814,1.9504178762435913,1.3276530637912218,966.7908394067099,3.9079172593205382
12421,-6.297727272727272,1.0643946002237499,1.6482608339990232,646.639041030847,2.5956054601745144
12422,-8.532558139534881,1.8894396126270294,1.3377544954014446,756.3026122336248,4.148581968365885
12423,-6.814285714285714,2.214085265994072,1.5185550321594645,740.982972209726,3.8348108759025137
12428,-6.411363636363637,2.7683162689208984,1.2536092833607073,556.392138438116,3.5726271538605205
12429,-6.761363636363635,2.6071504950523376,1.2649856568655684,712.1815031431734,3.5220375124992738
12430,-6.71860465116279,2.7078964710235596,1.2092784498491262,603.4693288152968,3.7902955889410443
12431,-6.947727272727271,2.2139479517936707,1.3249692334194494,948.6938269125461,3.3833651381695455
12432,-7.060465116279071,1.902362585067749,1.25013276869546,192.72281465604703,3.598295351819696
12433,-7.462790697674418,1.7265976965427399,1.2581840168578724,535.8549693327898,3.4354610946429616
12434,-7.4454545454545435,2.396836757659912,1.1863532285110026,671.770162504589,3.708199273048998
12435,-7.174418604651163,2.6993852257728577,1.126024840741504,549.7020158359655,3.75691164245183
12436,-7.469767441860465,2.692651331424713,1.1729570889857834,589.527881774026,3.4826601320525183
12437,-7.2953488372093025,2.674257814884186,1.1347592749050737,568.0236148213739,3.797878354488566
12438,-8.23255813953488,2.736185312271118,1.1759368581312142,467.9296152259057,3.9908470957091615
12439,-7.0073170731707295,2.5598562359809875,1.1347592749050737,515.5018239570471,4.018566085080086
12444,-6.795348837209301,0.7465045629069209,1.7326883066559482,475.0009442845131,2.6407626171962764
12445,-8.837209302325585,2.163354903459549,1.3234312417472491,575.2406713427089,3.643028958405855
12448,-7.606818181818181,2.102018252015114,1.503143147071298,617.2011900435141,3.8445580549054448
12450,-6.90227272727273,1.4987617114093155,1.5872921217071543,442.95553894456623,3.9659427665399685
12451,-5.825,2.4248154759407043,1.3839237707876553,650.109737548698,3.785722212200994
12452,-5.988636363636365,0.8055918875616043,1.7507458054408032,361.20982113166934,3.299450831801125
12453,-7.730232558139533,1.7724498808383942,1.4401450849316166,744.4204087076733,3.1802387076587832
12455,-6.4116279069767455,0.2188598214997908,1.8298969028302885,149.6212654299662,3.845716397818134
12456,-8.372727272727271,2.7102965116500854,1.1759368581312142,451.5745480201495,4.050003143784902
12457,-5.868181818181818,2.5275875329971313,1.3898818476486952,611.6495791676549,3.9602662143231293
12458,-8.297727272727276,1.5684674084186554,1.4401450849316166,491.89808781475597,3.3894303174348637
12459,-6.677272727272726,2.187328189611435,1.3898818476486952,962.1008919063613,3.6520879507686383
12460,-8.859090909090908,2.6499147415161133,1.2090772052033092,414.45112204194027,3.9999672019343926
12461,-7.243181818181819,0.7778733521699905,1.7214714483925526,352.4167404999246,3.6330065630689887
12462,-7.090909090909088,0.7216574400663375,1.7214714483925526,322.9728669954944,3.5894998785011003
12463,-4.8909090909090915,2.800694167613983,1.4003737032996373,247.87446983631875,4.142724965065723
12464,-8.632558139534883,0.5065237507224082,1.6993331815095258,147.1724745536697,3.090157995220383
